State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Madhya Pradesh",Ratlam,Jaora,Soyabean,Soyabeen,FAQ,03/03/2025,3551,4099,4052
"Madhya Pradesh",Ratlam,Jaora,Wheat,Wheat,FAQ,03/03/2025,2190,3350,2650
"Madhya Pradesh",Ratlam,Jawra(F&V),Ginger(Green),"Green Ginger",FAQ,03/03/2025,4000,5000,4500
"Madhya Pradesh",Ratlam,Ratlam,Garlic,Desi,FAQ,03/03/2025,2101,8101,5601
"Madhya Pradesh",Ratlam,Ratlam,Soyabean,Soyabeen,FAQ,03/03/2025,1710,4127,4050
"Madhya Pradesh",Ratlam,Taal,Soyabean,Soyabeen,Non-FAQ,03/03/2025,3870,4139,4025
"Madhya Pradesh",Rewa,Baikunthpur,"Kodo Millet(Varagu)",Kondo,FAQ,03/03/2025,2200,2250,2250
"Madhya Pradesh",Rewa,Baikunthpur,Wheat,"Mill Quality",Non-FAQ,03/03/2025,2700,2750,2700
"Madhya Pradesh",Rewa,Hanumana,"Lentil (Masur)(Whole)","Masur Dal",FAQ,03/03/2025,5300,5300,5300
"Madhya Pradesh",Sagar,Bina,"Black Gram (Urd Beans)(Whole)",Urda/Urd,FAQ,03/03/2025,4050,4050,4050
"Madhya Pradesh",Sagar,Khurai,"Lentil (Masur)(Whole)",Organic,FAQ,03/03/2025,5411,5411,5411
"Madhya Pradesh",Sagar,Khurai,Mustard,Mustard,FAQ,03/03/2025,3000,4990,4990
"Madhya Pradesh",Sagar,Khurai(F&V),Potato,Potato,FAQ,03/03/2025,1000,1400,1200
"Madhya Pradesh",Sagar,Sagar,"Bengal Gram(Gram)(Whole)",Gram,FAQ,03/03/2025,4555,5675,5500
"Madhya Pradesh",Sagar,Sagar,"Lentil (Masur)(Whole)","Masur Dal",FAQ,03/03/2025,5330,6190,5745
"Madhya Pradesh",Sagar,Sagar,Mustard,Mustard-Organic,FAQ,03/03/2025,5080,6400,5280
"Madhya Pradesh",Sagar,Sagar,Wheat,"Mill Quality",FAQ,03/03/2025,2540,3230,2840
"Madhya Pradesh",Sagar,Sagar,Wheat,Wheat,FAQ,03/03/2025,2600,2715,2715
"Madhya Pradesh",Sagar,Shahagarh,Mustard,Mustard,Non-FAQ,03/03/2025,5000,5150,5150
"Madhya Pradesh",Satna,Satna,"Bengal Gram(Gram)(Whole)",Gram,FAQ,03/03/2025,5125,5700,5700
"Madhya Pradesh",Satna,Satna,Wheat,Wheat,FAQ,03/03/2025,2600,2845,2845
"Madhya Pradesh",Sehore,Ashta,"Lentil (Masur)(Whole)","Masur Dal",FAQ,03/03/2025,5241,5826,5813
"Madhya Pradesh",Sehore,Nasrullaganj,Wheat,Wheat,FAQ,03/03/2025,2475,2798,2640
"Madhya Pradesh",Sehore,Rehati,"Bengal Gram(Gram)(Whole)",Gram,FAQ,03/03/2025,5177,5202,5202
"Madhya Pradesh",Sehore,Sehore,Mustard,Mustard,FAQ,03/03/2025,5050,5071,5071
"Madhya Pradesh",Sehore,Sehore,Mustard,Sarson(Black),FAQ,03/03/2025,4701,5220,5220
"Madhya Pradesh",Sehore,Sehore,Wheat,Local,FAQ,03/03/2025,2471,2617,2617
"Madhya Pradesh",Sehore,Sehore(F&V),Brinjal,Brinjal,FAQ,03/03/2025,800,1200,1000
"Madhya Pradesh",Sehore,Sehore(F&V),Carrot,Carrot,FAQ,03/03/2025,1000,1200,1100
"Madhya Pradesh",Sehore,Sehore(F&V),Cauliflower,"African Sarson",FAQ,03/03/2025,500,800,600
"Madhya Pradesh",Sehore,Sehore(F&V),Coriander(Leaves),Coriander,FAQ,03/03/2025,1000,1500,1200
"Madhya Pradesh",Sehore,Sehore(F&V),Cucumbar(Kheera),Cucumbar,FAQ,03/03/2025,600,800,700
"Madhya Pradesh",Seoni,Chhpara,Maize,Yellow,Non-FAQ,03/03/2025,2215,2215,2215
"Madhya Pradesh",Seoni,Lakhnadon,Maize,Local,FAQ,03/03/2025,2050,2175,2175
"Madhya Pradesh",Seoni,Seoni,Maize,Maize/Corn-Organic,FAQ,03/03/2025,2143,2245,2215
"Madhya Pradesh",Shajapur,Agar,"Bengal Gram(Gram)(Whole)",Gram,FAQ,03/03/2025,5000,5421,5421
"Madhya Pradesh",Shajapur,Nalkehda,Coriander(Leaves),Coriander,FAQ,03/03/2025,5400,5400,5400
"Madhya Pradesh",Shajapur,Shajapur,"Bengal Gram(Gram)(Whole)",Gram,FAQ,03/03/2025,4840,5235,5235
"Madhya Pradesh",Shajapur,Shajapur,Onion,Medium,FAQ,03/03/2025,200,2492,2112
"Madhya Pradesh",Shajapur,Shajapur,Onion,Onion,FAQ,03/03/2025,769,2452,2452
"Madhya Pradesh",Shajapur,Shajapur,Wheat,"Mill Quality",FAQ,03/03/2025,2390,2390,2390
"Madhya Pradesh",Shehdol,Beohari,Paddy(Dhan)(Common),Common,FAQ,03/03/2025,1950,1950,1950
"Madhya Pradesh",Sheopur,Sheopurbadod,Mustard,Mustard,FAQ,03/03/2025,5326,5326,5326
"Madhya Pradesh",Sheopur,Sheopurbadod,Mustard,Mustard,Non-FAQ,03/03/2025,4951,5512,5512
"Madhya Pradesh",Sheopur,Sheopurbadod,Paddy(Dhan)(Common),Dhan,FAQ,03/03/2025,2600,2600,2600
"Madhya Pradesh",Sheopur,Sheopurkalan(F&V),Cabbage,Cabbage,FAQ,03/03/2025,500,600,550
"Madhya Pradesh",Sheopur,Sheopurkalan(F&V),Grapes,Green,Medium,03/03/2025,7000,7000,7000
"Madhya Pradesh",Shivpuri,Badarwas,"Lentil (Masur)(Whole)","Masur Dal",Non-FAQ,03/03/2025,5300,5760,5760
"Madhya Pradesh",Shivpuri,Badarwas,Mustard,Mustard,Non-FAQ,03/03/2025,3405,5650,4780
"Madhya Pradesh",Shivpuri,Badarwas,Soyabean,Soyabeen,Non-FAQ,03/03/2025,3655,3885,3885
"Madhya Pradesh",Shivpuri,Kolaras,Mustard,Mustard,FAQ,03/03/2025,5500,5640,5625
"Madhya Pradesh",Shivpuri,Kolaras,Mustard,Mustard,Non-FAQ,03/03/2025,4650,5750,5625
"Madhya Pradesh",Tikamgarh,Niwadi,Wheat,"Mill Quality",Non-FAQ,03/03/2025,2700,2910,2900
"Madhya Pradesh",Tikamgarh,Tikamgarh,"Black Gram (Urd Beans)(Whole)",Urda/Urd,FAQ,03/03/2025,5100,6350,5200
"Madhya Pradesh",Tikamgarh,Tikamgarh,Soyabean,Soybean-Organic,FAQ,03/03/2025,3650,3860,3860
"Madhya Pradesh",Ujjain,Badnagar,"Lentil (Masur)(Whole)",Organic,FAQ,03/03/2025,5750,5750,5750
"Madhya Pradesh",Ujjain,Khachrod,Wheat,Wheat,FAQ,03/03/2025,2560,2811,2591
"Madhya Pradesh",Ujjain,Mahidpur,Soyabean,Soybean-Organic,FAQ,03/03/2025,3826,3826,3826
"Madhya Pradesh",Ujjain,Tarana,"Bengal Gram(Gram)(Whole)",Gram,FAQ,03/03/2025,5556,5556,5556
"Madhya Pradesh",Ujjain,Tarana,Mustard,Mustard,FAQ,03/03/2025,5201,5412,5201
"Madhya Pradesh",Ujjain,Ujjain,Garlic,Garlic,FAQ,03/03/2025,1760,6012,6012
"Madhya Pradesh",Ujjain,Ujjain,Potato,Potato,FAQ,03/03/2025,200,1375,600
"Madhya Pradesh",Ujjain,Ujjain,Wheat,Wheat,FAQ,03/03/2025,1800,3036,2750
"Madhya Pradesh",Ujjain,Unhel,Wheat,Wheat,FAQ,03/03/2025,2210,2581,2578
"Madhya Pradesh",Vidisha,Ganjbasoda,Paddy(Dhan)(Common),Paddy,Non-FAQ,03/03/2025,1860,2535,2450
"Madhya Pradesh",Vidisha,Ganjbasoda,Wheat,Sharbati,FAQ,03/03/2025,3126,3392,3392
"Madhya Pradesh",Vidisha,Ganjbasoda,Wheat,Sujata,FAQ,03/03/2025,2411,3205,3205
"Madhya Pradesh",Vidisha,Sironj,"Bengal Gram(Gram)(Whole)",Gram,FAQ,03/03/2025,4195,5525,5525
"Madhya Pradesh",Vidisha,Sironj,"Green Peas",Pea,FAQ,03/03/2025,3340,3460,3460
"Madhya Pradesh",Vidisha,Sironj,Mustard,Mustard-Organic,FAQ,03/03/2025,5200,5595,5595
"Madhya Pradesh",Vidisha,Vidisha,"Bengal Gram(Gram)(Whole)",Gram,Non-FAQ,03/03/2025,4560,5054,5054
"Madhya Pradesh",Vidisha,Vidisha,Paddy(Dhan)(Common),Basumathi,FAQ,03/03/2025,2451,2501,2501
Maharashtra,Ahmednagar,Ahmednagar,"Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,03/03/2025,6600,7200,6900
Maharashtra,Ahmednagar,Karjat,"Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,03/03/2025,7000,7300,7200
Maharashtra,Ahmednagar,Karjat,Jowar(Sorghum),Other,Non-FAQ,03/03/2025,2000,3420,3000
Maharashtra,Ahmednagar,Karjat,Maize,Yellow,FAQ,03/03/2025,2300,2300,2300
Maharashtra,Ahmednagar,Rahuri,Potato,Other,Local,03/03/2025,800,2000,1400
Maharashtra,Ahmednagar,Shevgaon(Bodhegaon),"Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,03/03/2025,7000,7100,7000
Maharashtra,Ahmednagar,Shrirampur,"Bhindi(Ladies Finger)",Other,Local,03/03/2025,3000,3500,3250
Maharashtra,Ahmednagar,Shrirampur,Carrot,Other,Local,03/03/2025,1500,1800,1650
Maharashtra,Ahmednagar,Shrirampur,Methi(Leaves),Other,Local,03/03/2025,4,7,5
Maharashtra,Ahmednagar,Shrirampur,"Onion Green",Other,Local,03/03/2025,4,7,5
Maharashtra,Ahmednagar,Shrirampur,"Tamarind Fruit",Other,Local,03/03/2025,2250,5300,2775
Maharashtra,Ahmednagar,Shrirampur,"Water Melon",Other,Local,03/03/2025,1000,1500,1200
Maharashtra,Akola,Akola,"Bengal Gram(Gram)(Whole)",Other,FAQ,03/03/2025,5440,5620,5520
Maharashtra,Akola,Akola,Jowar(Sorghum),Other,Non-FAQ,03/03/2025,1900,2060,2035
Maharashtra,Akola,Murtizapur,"Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,03/03/2025,6765,7360,7065
Maharashtra,Amarawati,Amarawati,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,03/03/2025,2800,3000,2900
Maharashtra,Amarawati,Amarawati,"Bengal Gram(Gram)(Whole)",Other,Non-FAQ,03/03/2025,5000,5439,5219
Maharashtra,Amarawati,Amarawati,Cotton,Other,Local,03/03/2025,7075,7425,7250
Maharashtra,Amarawati,Amarawati,"Green Gram (Moong)(Whole)",Other,Non-FAQ,03/03/2025,7000,7500,7250
Maharashtra,Amarawati,Amarawati,Maize,"Deshi Red",Non-FAQ,03/03/2025,2100,2224,2162
Maharashtra,Amarawati,Amarawati,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,03/03/2025,10000,10500,10250
Maharashtra,Amarawati,Amarawati,Soyabean,Other,Local,03/03/2025,3750,3900,3825
Maharashtra,Beed,Beed,"Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,03/03/2025,7000,7231,7153
Maharashtra,Bhandara,Bhandara,"Bengal Gram(Gram)(Whole)",Other,Non-FAQ,03/03/2025,5000,5000,5000
Maharashtra,Bhandara,Bhandara,Rice,"1009 Kar",Local,03/03/2025,4100,4700,4420
Maharashtra,Bhandara,Pavani,"Green Peas","White Fozi",Local,03/03/2025,3600,3600,3600
Maharashtra,Buldhana,"Deoulgaon Raja","Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,03/03/2025,6000,7000,6800
Maharashtra,Buldhana,Mehekar,Wheat,Other,FAQ,03/03/2025,2500,2850,2650
Maharashtra,Buldhana,"Sindkhed Raja","Bengal Gram(Gram)(Whole)",Other,Non-FAQ,03/03/2025,5000,5200,5100
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Beetroot,Other,Local,03/03/2025,700,1500,1000
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Coriander(Leaves),Other,Local,03/03/2025,2000,3000,2500
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Ginger(Green),Other,Local,03/03/2025,3600,3800,3700
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Pomegranate,Other,Local,03/03/2025,1500,2500,2000
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Spinach,Other,Local,03/03/2025,1000,2000,1500
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar","Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,03/03/2025,6900,7291,7096
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar","Bhindi(Ladies Finger)",Other,Local,03/03/2025,3000,4500,3750
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar","Bottle gourd",Other,Local,03/03/2025,600,1200,900
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar",Cabbage,Other,Local,03/03/2025,400,600,500
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar",Cauliflower,Other,Local,03/03/2025,300,500,400
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar",Grapes,Other,Local,03/03/2025,8000,11000,9500
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar","Peas Wet",Other,Local,03/03/2025,1500,2000,1750
Maharashtra,Dhule,Dhule,"Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,03/03/2025,5800,6800,6570
Maharashtra,Dhule,Dhule,"Bengal Gram(Gram)(Whole)",Other,FAQ,03/03/2025,5650,5970,5760
Maharashtra,Dhule,Dhule,Jowar(Sorghum),"Jowar ( White)",Local,03/03/2025,1705,2440,2000
Maharashtra,Dhule,Dhule,Wheat,Other,FAQ,03/03/2025,2425,3000,2675
Maharashtra,Dhule,Dhule,Wheat,Other,Non-FAQ,03/03/2025,2000,2274,2200
Maharashtra,Gadchiroli,Armori(Desaiganj),Paddy(Dhan)(Common),Other,Non-FAQ,03/03/2025,2100,2280,2197
Maharashtra,Hingoli,"Hingoli(Kanegoan Naka)",Wheat,Other,FAQ,03/03/2025,2500,2670,2585
Maharashtra,Jalana,Jalana,"Arhar (Tur/Red Gram)(Whole)",Other,FAQ,03/03/2025,8000,10371,10000
Maharashtra,Jalgaon,Jalgaon,"Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,03/03/2025,5800,6895,6700
Maharashtra,Jalgaon,Jalgaon,"Bengal Gram(Gram)(Whole)","Kabul Small",FAQ,03/03/2025,8750,8750,8750
Maharashtra,Jalgaon,Jalgaon(Masawat),"Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,03/03/2025,6655,6655,6655
Maharashtra,Jalgaon,Jalgaon(Masawat),Jowar(Sorghum),Other,Non-FAQ,03/03/2025,2235,2290,2271
Maharashtra,Jalgaon,Jalgaon(Masawat),Wheat,"147 Average",FAQ,03/03/2025,2800,2880,2840
Maharashtra,Jalgaon,Raver,Wheat,Other,FAQ,03/03/2025,2725,2850,2786
Maharashtra,Jalgaon,Yawal,Banana,Other,Local,03/03/2025,1850,2050,1860
Maharashtra,Kolhapur,Kolhapur,Apple,Other,Local,03/03/2025,3500,15000,4500
Maharashtra,Kolhapur,Kolhapur,Cauliflower,Other,Local,03/03/2025,300,750,550
Maharashtra,Kolhapur,Kolhapur,Lime,Other,Local,03/03/2025,2500,5000,3750
Maharashtra,Latur,Chakur,"Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,03/03/2025,7101,7346,7270
Maharashtra,Latur,Latur(Murud),"Bengal Gram(Gram)(Whole)",Other,Non-FAQ,03/03/2025,5100,5351,5200
Maharashtra,Mumbai,Mumbai,"Bengal Gram Dal (Chana Dal)",Other,Local,03/03/2025,7500,9500,8500
Maharashtra,Mumbai,Mumbai,"Bengal Gram(Gram)(Whole)",Other,FAQ,03/03/2025,7000,9500,8500
Maharashtra,Mumbai,Mumbai,"Chilly Capsicum",Other,Local,03/03/2025,1600,2400,2000
Maharashtra,Mumbai,Mumbai,Coconut,Other,Local,03/03/2025,1300,3200,2250
Maharashtra,Mumbai,Mumbai,"Green Gram (Moong)(Whole)",Other,FAQ,03/03/2025,8800,12000,10900
Maharashtra,Mumbai,Mumbai,"Little gourd (Kundru)",Other,Local,03/03/2025,3000,4000,3500
Maharashtra,Mumbai,Mumbai,Methi(Leaves),Other,Local,03/03/2025,700,1000,850
Maharashtra,Mumbai,Mumbai,Mustard,Other,FAQ,03/03/2025,6400,6700,6550
Maharashtra,Mumbai,Mumbai,"Onion Green",Other,Local,03/03/2025,600,800,700
Maharashtra,Mumbai,Mumbai,"Peas Wet",Other,Local,03/03/2025,2600,3200,2900
Maharashtra,Mumbai,Mumbai,"Sweet Pumpkin",Other,Local,03/03/2025,600,800,700
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,03/03/2025,3000,6000,4500
Maharashtra,Mumbai,"Mumbai- Fruit Market",Chikoos(Sapota),Other,Local,03/03/2025,4000,5000,4500
Maharashtra,Mumbai,"Mumbai- Fruit Market",Papaya,Other,Local,03/03/2025,1500,3000,2250
Maharashtra,Mumbai,"Mumbai- Fruit Market","Water Melon",Other,Local,03/03/2025,1200,1600,1400
Maharashtra,Murum,Dharashiv,"Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,03/03/2025,6811,7501,7292
Maharashtra,Murum,Dharashiv,Safflower,Other,Non-FAQ,03/03/2025,4541,5000,4770
Maharashtra,Nagpur,Hingna,Cauliflower,Other,Local,03/03/2025,500,1000,726
Maharashtra,Nagpur,Hingna,Guar,Other,Local,03/03/2025,4000,6000,4900
Maharashtra,Nagpur,Hingna,"Karbuja(Musk Melon)",Other,Local,03/03/2025,2500,2600,2566
Maharashtra,Nagpur,Hingna,Lime,Other,Local,03/03/2025,5000,8000,7250
Maharashtra,Nagpur,Hingna,Onion,White,Local,03/03/2025,2400,3000,2526
Maharashtra,Nagpur,Hingna,"Onion Green",Other,Local,03/03/2025,1000,2000,1447
Maharashtra,Nagpur,Hingna,Orange,Other,Local,03/03/2025,1500,1500,1500
Maharashtra,Nagpur,Hingna,Raddish,Other,Local,03/03/2025,1000,2500,1841
Maharashtra,Nagpur,Kamthi,Cauliflower,Other,Local,03/03/2025,500,1500,1000
Maharashtra,Nagpur,Kamthi,Coriander(Leaves),Other,Local,03/03/2025,2500,3500,3000
Maharashtra,Nagpur,Kamthi,Garlic,Other,Local,03/03/2025,9000,11000,10000
Maharashtra,Nagpur,Kamthi,Guava,Other,Local,03/03/2025,1500,2500,2000
Maharashtra,Nagpur,Kamthi,Onion,Local,Local,03/03/2025,1500,2500,2000
Maharashtra,Nagpur,Kamthi,Tomato,Local,Local,03/03/2025,100,500,300
Maharashtra,Nandurbar,Taloda,"Bengal Gram(Gram)(Whole)",Other,FAQ,03/03/2025,6290,6510,6400
Maharashtra,Nandurbar,Taloda,Wheat,Other,FAQ,03/03/2025,2402,2725,2700
Maharashtra,Nashik,Kalvan,Maize,Other,FAQ,03/03/2025,2251,2321,2271
Maharashtra,Nashik,Kalvan,Onion,Red,Local,03/03/2025,1250,2355,2100
Maharashtra,Nashik,Nandgaon,"Bengal Gram(Gram)(Whole)",Other,Non-FAQ,03/03/2025,4000,5280,5250
Maharashtra,Nashik,Nasik,Brinjal,Other,Local,03/03/2025,1500,3000,2500
Maharashtra,Nashik,Nasik,Guar,Other,Local,03/03/2025,6250,10000,7750
Maharashtra,Nashik,Nasik,Orange,Other,Local,03/03/2025,2500,4500,3500
Maharashtra,Nashik,Nasik,Ridgeguard(Tori),Other,Local,03/03/2025,2500,4165,3335
Maharashtra,Nashik,Pimpalgaon,Onion,Pole,Local,03/03/2025,500,2757,2050
Maharashtra,Parbhani,Gangakhed,Soyabean,Yellow,Non-FAQ,03/03/2025,4000,4050,4000
Maharashtra,Parbhani,Purna,Jowar(Sorghum),Other,Non-FAQ,03/03/2025,2085,2400,2211
Maharashtra,Parbhani,Sonpeth,Wheat,Other,FAQ,03/03/2025,2570,2570,2570
Maharashtra,Pune,Pune(Khadiki),"Bhindi(Ladies Finger)",Other,Local,03/03/2025,3000,3000,3000
Maharashtra,Pune,Pune(Khadiki),Carrot,Other,Local,03/03/2025,1200,1600,1400
Maharashtra,Pune,Pune(Khadiki),Cucumbar(Kheera),Other,Local,03/03/2025,700,1300,1000
Maharashtra,Pune,Pune(Khadiki),Onion,Local,Local,03/03/2025,1600,2200,1900
Maharashtra,Pune,Pune(Khadiki),"Onion Green",Other,Local,03/03/2025,8,8,8
Maharashtra,Pune,Pune(Khadiki),Tomato,Local,Local,03/03/2025,700,1000,850
Maharashtra,Pune,Pune(Moshi),Cauliflower,Other,Local,03/03/2025,700,1000,850
Maharashtra,Pune,Pune(Moshi),Ginger(Green),Other,Local,03/03/2025,2500,3000,2750
Maharashtra,Pune,Pune(Moshi),Grapes,Other,Local,03/03/2025,6500,7000,6750
Maharashtra,Pune,Pune(Moshi),"Little gourd (Kundru)",Other,Local,03/03/2025,3000,3000,3000
Maharashtra,Pune,Pune(Moshi),Raddish,Other,Local,03/03/2025,15,20,18
Maharashtra,Pune,Pune(Moshi),Tomato,Local,Local,03/03/2025,800,1000,900
Maharashtra,Raigad,Alibagh,Rice,Other,Local,03/03/2025,2500,2700,2600
Maharashtra,Raigad,Mangaon,Paddy(Dhan)(Common),Other,FAQ,03/03/2025,2300,2320,2310
Maharashtra,Raigad,Panvel,"Bottle gourd",Other,Local,03/03/2025,2500,3000,2750
Maharashtra,Raigad,Panvel,Cabbage,Other,Local,03/03/2025,1500,2000,1750
Maharashtra,Raigad,Panvel,Cauliflower,Other,Local,03/03/2025,2400,2800,2600
Maharashtra,Raigad,Panvel,Ridgeguard(Tori),Other,Local,03/03/2025,4000,5000,4500
Maharashtra,Raigad,Panvel,Snakeguard,Other,Local,03/03/2025,2500,3000,2750
Maharashtra,Raigad,Panvel,Tomato,Other,Local,03/03/2025,1500,2000,1750
Maharashtra,Ratnagiri,"Ratnagiri (Nachane)","Bitter gourd",Other,Local,03/03/2025,1500,2500,2000
Maharashtra,Ratnagiri,"Ratnagiri (Nachane)",Guar,Other,Local,03/03/2025,5000,6500,5500
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market)",Guava,Other,Local,03/03/2025,2000,5000,3500
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market)",Papaya,Other,Local,03/03/2025,1000,2000,1500
Maharashtra,Satara,Karad,Cabbage,Other,Local,03/03/2025,500,600,600
Maharashtra,Satara,Patan,"Green Chilli",Other,Local,03/03/2025,2000,3000,2500
Maharashtra,Satara,Satara,"Green Chilli",Other,Local,03/03/2025,4000,5000,4500
Maharashtra,Satara,Satara,Onion,Other,Local,03/03/2025,1000,2600,1800
Maharashtra,Satara,Satara,"Peas Wet",Other,Local,03/03/2025,2000,3000,2500
Maharashtra,Satara,Vai,Cauliflower,Other,Local,03/03/2025,700,1000,850
Maharashtra,Satara,Vai,Cucumbar(Kheera),Other,Local,03/03/2025,1500,2000,1750
Maharashtra,Satara,Vai,Ginger(Green),Other,Local,03/03/2025,2500,3000,2750
Maharashtra,Sholapur,Akluj,"Bhindi(Ladies Finger)",Other,Local,03/03/2025,3000,4000,3500
Maharashtra,Sholapur,Akluj,Carrot,Other,Local,03/03/2025,1000,2500,1500
Maharashtra,Sholapur,Akluj,Ridgeguard(Tori),Other,Local,03/03/2025,1000,3000,2500
Maharashtra,Sholapur,"Mangal Wedha","Green Chilli",Other,Local,03/03/2025,2000,6200,4000
Maharashtra,Sholapur,Solapur,"Bengal Gram(Gram)(Whole)",Other,FAQ,03/03/2025,5445,5640,5500
Maharashtra,Sholapur,Solapur,"Bhindi(Ladies Finger)",Other,Local,03/03/2025,1000,4500,2000
Maharashtra,Sholapur,Solapur,"Karbuja(Musk Melon)",Other,Local,03/03/2025,1000,3000,2000
Maharashtra,Sholapur,Solapur,Onion,Red,Local,03/03/2025,300,3300,1900
Maharashtra,Sholapur,Solapur,Rajgir,Other,Local,03/03/2025,300,500,400
Maharashtra,Sholapur,Solapur,Ridgeguard(Tori),Other,Local,03/03/2025,1000,3000,1500
Maharashtra,Thane,Shahapur,Cucumbar(Kheera),Other,Local,03/03/2025,1500,2000,1800
Maharashtra,Vashim,Karanja,"Bengal Gram(Gram)(Whole)",Other,Non-FAQ,03/03/2025,5140,5330,5200
Maharashtra,Vashim,Karanja,Soyabean,Other,Local,03/03/2025,3675,4035,3970
Maharashtra,Vashim,Karanja,Wheat,Other,FAQ,03/03/2025,2565,2635,2600
Maharashtra,Vashim,Malegaon(Vashim),Soyabean,Other,Local,03/03/2025,3500,3950,3700
Maharashtra,Wardha,Sindi(Selu),"Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,03/03/2025,6850,7350,7250
Nagaland,Dimapur,Nuiland,"Banana - Green","Banana - Green",FAQ,03/03/2025,1500,1700,1600
Nagaland,Kohima,Kohima,Cabbage,Cabbage,FAQ,03/03/2025,4000,4200,4100
Nagaland,Phek,Phek,Banana,Other,Medium,03/03/2025,5500,6500,6000
Nagaland,Phek,Phek,"Season Leaves","Season Leaves",FAQ,03/03/2025,1000,2000,1500
"NCT of Delhi",Delhi,Azadpur,Apple,American,Large,03/03/2025,1143,7143,4330
"NCT of Delhi",Delhi,Azadpur,Ber(Zizyphus/Borehannu),Ber(Zizyphus),Large,03/03/2025,600,5500,2780
"NCT of Delhi",Delhi,Azadpur,Cabbage,Cabbage,FAQ,03/03/2025,300,500,400
"NCT of Delhi",Delhi,Azadpur,Capsicum,Capsicum,FAQ,03/03/2025,1500,3000,2050
"NCT of Delhi",Delhi,Azadpur,"Mousambi(Sweet Lime)",Mousambi,Large,03/03/2025,1500,3500,2475
"NCT of Delhi",Delhi,Azadpur,Raddish,Raddish,FAQ,03/03/2025,200,800,480
"NCT of Delhi",Delhi,"Fish,Poultry & Egg Market, Gazipur",Fish,"Black Dom",FAQ,03/03/2025,8000,15000,11500
"NCT of Delhi",Delhi,"Fish,Poultry & Egg Market, Gazipur",Fish,Katla(Big),FAQ,03/03/2025,6000,19000,12500
"NCT of Delhi",Delhi,"Fish,Poultry & Egg Market, Gazipur",Fish,Singhra(Small),FAQ,03/03/2025,7000,24000,15500
"NCT of Delhi",Delhi,"Fish,Poultry & Egg Market, Gazipur",Fish,Zinga(Zambo-A),FAQ,03/03/2025,30000,60000,45000
"NCT of Delhi",Delhi,"Fish,Poultry & Egg Market, Gazipur",Fish,Zinga(Zambo-B),FAQ,03/03/2025,20000,50000,35000
Odisha,Balasore,Jaleswar,Brinjal,Other,FAQ,03/03/2025,2600,3000,2800
Odisha,Balasore,Jaleswar,Garlic,Other,FAQ,03/03/2025,8800,9200,9000
Odisha,Balasore,Jaleswar,Onion,Other,FAQ,03/03/2025,3300,3700,3500
Odisha,Balasore,Jaleswar,Tomato,Other,FAQ,03/03/2025,1000,1400,1200
Odisha,Balasore,Nilagiri,Brinjal,Other,FAQ,03/03/2025,1200,1300,1250
Odisha,Balasore,Nilagiri,Pumpkin,Other,FAQ,03/03/2025,800,900,850
Odisha,Balasore,Nilagiri,Tomato,Other,Non-FAQ,03/03/2025,500,600,550
Odisha,Bargarh,Attabira,"Leafy Vegetable",Other,FAQ,03/03/2025,1500,2000,1500
Odisha,Bargarh,Attabira,Lemon,Other,FAQ,03/03/2025,3400,3600,3500
Odisha,Bargarh,Attabira,Tomato,Other,FAQ,03/03/2025,800,1000,800
Odisha,Bargarh,Bargarh,Brinjal,Other,FAQ,03/03/2025,1500,1700,1600
Odisha,Bargarh,Bargarh(Barapalli),Cabbage,Cabbage,FAQ,03/03/2025,700,900,800
